ProductID,Review,battery life,camera quality,screen,performance,price,Rating,sentiment_score,sentiment_pred,sentiment,quality_prescence,satisfi_prescence,excellent_prescence,disappointing_prescence,bad_prescence,terrible_prescence,worst_prescence,outstanding_prescence,perfect_prescence,dreadful_prescence,poor_prescence,good_prescence,quit_prescence,nice_prescence,i_prescence,'m_prescence,purchase_prescence
P013,perform satisfactory . price quit nice . i 'm satisfi purchase .,0,0,0,1,1,4,0.6486,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,batteri life terrible . perform terrible . higher expectations .,1,0,0,1,0,1,-0.7351,negative,negative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti disappointing . perform bad . higher expectations .,0,1,0,1,0,2,-0.7717,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life okay . camera qualiti mediocre . screen okay . perform average . price okay . higher expectations .,1,1,1,1,1,3,0.5719,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life outstanding . i 'm satisfi purchase .,1,0,0,0,0,5,0.6124,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,batteri life perfect . perform perfect . price excellent . i 'm satisfi purchase .,1,0,0,1,1,5,0.9022,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P013,batteri life mediocre . screen mediocre . higher expectations .,1,0,1,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life quit nice . camera qualiti satisfactory . i 'm satisfi purchase .,1,1,0,0,0,4,0.6486,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,batteri life excellent . camera qualiti perfect . price excellent . i 'm satisfi purchase .,1,1,0,0,1,5,0.9022,positive,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P013,batteri life excellent . camera qualiti excellent . perform excellent . price outstanding . i 'm satisfi purchase .,1,1,0,1,1,5,0.9442,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,batteri life satisfactory . camera qualiti good . screen good . perform good . i 'm satisfi purchase .,1,1,1,1,0,4,0.8807,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,batteri life dreadful . camera qualiti dreadful . price dreadful . higher expectations .,1,1,0,0,1,1,-0.8271,negative,negative,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P013,batteri life satisfactory . screen satisfactory . perform satisfactory . i 'm satisfi purchase .,1,0,1,1,0,4,0.7579,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P013,batteri life quit nice . perform satisfactory . i 'm satisfi purchase .,1,0,0,1,0,4,0.6486,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,camera qualiti quit nice . perform quit nice . i 'm satisfi purchase .,0,1,0,1,0,4,0.6808,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,batteri life outstanding . screen outstanding . perform perfect . price outstanding . i 'm satisfi purchase .,1,0,1,1,1,5,0.9493,positive,positive,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P013,batteri life satisfactory . price satisfactory . i 'm satisfi purchase .,1,0,0,0,1,4,0.6124,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P013,batteri life bad . screen bad . higher expectations .,1,0,1,0,0,2,-0.7906,negative,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life disappointing . screen disappointing . perform poor . higher expectations .,1,0,1,1,0,2,-0.8591,negative,negative,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
P013,batteri life mediocre . screen mediocre . perform average . price average . higher expectations .,1,0,1,1,1,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life good . price quit nice . i 'm satisfi purchase .,1,0,0,0,1,4,0.6908,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P013,batteri life bad . perform poor . price poor . higher expectations .,1,0,0,1,1,2,-0.8658,negative,negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,camera qualiti satisfactory . screen good . perform good . i 'm satisfi purchase .,0,1,1,1,0,4,0.8074,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,price outstanding . i 'm satisfi purchase .,0,0,0,0,1,5,0.6124,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,screen okay . price mediocre . higher expectations .,0,0,1,0,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life satisfactory . perform good . i 'm satisfi purchase .,1,0,0,1,0,4,0.6597,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,camera qualiti bad . screen bad . perform disappointing . price disappointing . higher expectations .,0,1,1,1,1,2,-0.9246,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,price excellent . i 'm satisfi purchase .,0,0,0,0,1,5,0.5719,positive,positive,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P013,camera qualiti outstanding . perform excellent . i 'm satisfi purchase .,0,1,0,1,0,5,0.8271,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,batteri life worst . camera qualiti dreadful . higher expectations .,1,1,0,0,0,1,-0.7906,negative,negative,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
P013,screen okay . perform mediocre . price mediocre . higher expectations .,0,0,1,1,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life okay . camera qualiti average . screen okay . perform average . price mediocre . higher expectations .,1,1,1,1,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life worst . price worst . higher expectations .,1,0,0,0,1,1,-0.8481,negative,negative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P013,batteri life good . camera qualiti good . perform good . i 'm satisfi purchase .,1,1,0,1,0,4,0.8271,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,screen outstanding . perform excellent . price perfect . i 'm satisfi purchase .,0,0,1,1,1,5,0.9081,positive,positive,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P013,batteri life okay . perform mediocre . price average . higher expectations .,1,0,0,1,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,price average . higher expectations .,0,0,0,0,1,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti mediocre . screen average . perform okay . higher expectations .,0,1,1,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life mediocre . camera qualiti okay . higher expectations .,1,1,0,0,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life perfect . i 'm satisfi purchase .,1,0,0,0,0,5,0.5719,positive,positive,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P013,batteri life dreadful . camera qualiti dreadful . perform terrible . price worst . higher expectations .,1,1,0,1,1,1,-0.9186,negative,negative,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
P013,screen terrible . price worst . higher expectations .,0,0,1,0,1,1,-0.802,negative,negative,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P013,perform average . higher expectations .,0,0,0,1,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life mediocre . screen okay . price mediocre . higher expectations .,1,0,1,0,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life mediocre . camera qualiti average . price mediocre . higher expectations .,1,1,0,0,1,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,screen good . perform satisfactory . price good . i 'm satisfi purchase .,0,0,1,1,1,4,0.8074,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,batteri life mediocre . screen okay . price mediocre . higher expectations .,1,0,1,0,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life disappointing . camera qualiti bad . perform disappointing . higher expectations .,1,1,0,1,0,2,-0.872,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti average . higher expectations .,0,1,0,0,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti average . price okay . higher expectations .,0,1,0,0,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti good . perform satisfactory . price quit nice . i 'm satisfi purchase .,0,1,0,1,1,4,0.802,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P013,perform good . i 'm satisfi purchase .,0,0,0,1,0,4,0.4404,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,batteri life worst . perform terrible . higher expectations .,1,0,0,1,0,1,-0.802,negative,negative,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P013,batteri life disappointing . screen poor . perform bad . higher expectations .,1,0,1,1,0,2,-0.8689,negative,negative,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,batteri life dreadful . price worst . higher expectations .,1,0,0,0,1,1,-0.7906,negative,negative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
P013,batteri life outstanding . camera qualiti excellent . price perfect . i 'm satisfi purchase .,1,1,0,0,1,5,0.9081,positive,positive,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P013,camera qualiti quit nice . screen quit nice . i 'm satisfi purchase .,0,1,1,0,0,4,0.6808,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,camera qualiti satisfactory . screen quit nice . price good . i 'm satisfi purchase .,0,1,1,0,1,4,0.802,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P013,camera qualiti quit nice . i 'm satisfi purchase .,0,1,0,0,0,4,0.4215,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,screen excellent . perform perfect . i 'm satisfi purchase .,0,0,1,1,0,5,0.8126,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P013,screen satisfactory . i 'm satisfi purchase .,0,0,1,0,0,4,0.3612,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P013,screen satisfactory . price satisfactory . i 'm satisfi purchase .,0,0,1,0,1,4,0.6124,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P013,camera qualiti mediocre . perform average . higher expectations .,0,1,0,1,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti bad . price poor . higher expectations .,0,1,0,0,1,2,-0.765,negative,negative,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,camera qualiti excellent . screen outstanding . price excellent . i 'm satisfi purchase .,0,1,1,0,1,5,0.9081,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,batteri life bad . camera qualiti disappointing . price poor . higher expectations .,1,1,0,0,1,2,-0.8689,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,camera qualiti excellent . screen excellent . price excellent . i 'm satisfi purchase .,0,1,1,0,1,5,0.9022,positive,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P013,camera qualiti excellent . screen outstanding . perform excellent . price perfect . i 'm satisfi purchase .,0,1,1,1,1,5,0.9442,positive,positive,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P013,batteri life outstanding . camera qualiti excellent . price perfect . i 'm satisfi purchase .,1,1,0,0,1,5,0.9081,positive,positive,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P013,batteri life bad . screen disappointing . perform bad . higher expectations .,1,0,1,1,0,2,-0.8807,negative,negative,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,perform quit nice . price satisfactory . i 'm satisfi purchase .,0,0,0,1,1,4,0.6486,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,batteri life satisfactory . camera qualiti satisfactory . screen satisfactory . perform satisfactory . price good . i 'm satisfi purchase .,1,1,1,1,1,4,0.8979,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,screen okay . perform mediocre . price okay . higher expectations .,0,0,1,1,1,3,0.4215,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life bad . price bad . higher expectations .,1,0,0,0,1,2,-0.7906,negative,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life average . camera qualiti okay . price okay . higher expectations .,1,1,0,0,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti satisfactory . screen quit nice . i 'm satisfi purchase .,0,1,1,0,0,4,0.6486,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,screen dreadful . perform terrible . price dreadful . higher expectations .,0,0,1,1,1,1,-0.836,negative,negative,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
P013,batteri life disappointing . camera qualiti bad . price bad . higher expectations .,1,1,0,0,1,2,-0.8807,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life quit nice . screen good . price good . i 'm satisfi purchase .,1,0,1,0,1,4,0.8225,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P013,camera qualiti average . screen average . perform okay . higher expectations .,0,1,1,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life good . perform good . i 'm satisfi purchase .,1,0,0,1,0,4,0.7003,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,batteri life mediocre . camera qualiti okay . price okay . higher expectations .,1,1,0,0,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti quit nice . screen satisfactory . perform good . price good . i 'm satisfi purchase .,0,1,1,1,1,4,0.8779,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P013,batteri life terrible . perform dreadful . higher expectations .,1,0,0,1,0,1,-0.7184,negative,negative,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
P013,batteri life satisfactory . camera qualiti satisfactory . screen satisfactory . perform satisfactory . i 'm satisfi purchase .,1,1,1,1,0,4,0.8402,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P013,batteri life disappointing . screen disappointing . perform poor . price bad . higher expectations .,1,0,1,1,1,2,-0.9186,negative,negative,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,batteri life okay . camera qualiti average . perform okay . price okay . higher expectations .,1,1,0,1,1,3,0.5719,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,screen bad . higher expectations .,0,0,1,0,0,2,-0.5423,negative,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life disappointing . camera qualiti bad . screen disappointing . price poor . higher expectations .,1,1,1,0,1,2,-0.9186,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,batteri life bad . camera qualiti bad . perform disappointing . higher expectations .,1,1,0,1,0,2,-0.8807,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,"overall , product perfect .",0,0,0,0,0,5,0.5719,positive,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P013,batteri life mediocre . perform mediocre . price okay . higher expectations .,1,0,0,1,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life mediocre . camera qualiti okay . screen mediocre . perform average . price average . higher expectations .,1,1,1,1,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life bad . perform poor . price poor . higher expectations .,1,0,0,1,1,2,-0.8658,negative,negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,batteri life quit nice . camera qualiti satisfactory . perform good . i 'm satisfi purchase .,1,1,0,1,0,4,0.802,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P013,batteri life okay . screen mediocre . perform average . higher expectations .,1,0,1,1,0,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,"overall , product outstanding .",0,0,0,0,0,5,0.6124,positive,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
P013,camera qualiti quit nice . perform satisfactory . price quit nice . i 'm satisfi purchase .,0,1,0,1,1,4,0.7964,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,batteri life average . screen okay . price mediocre . higher expectations .,1,0,1,0,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,screen mediocre . perform mediocre . price average . higher expectations .,0,0,1,1,1,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti okay . screen average . perform average . price okay . higher expectations .,0,1,1,1,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti bad . higher expectations .,0,1,0,0,0,2,-0.5423,negative,negative,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti excellent . perform outstanding . price excellent . i 'm satisfi purchase .,0,1,0,1,1,5,0.9081,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,batteri life average . camera qualiti average . perform mediocre . higher expectations .,1,1,0,1,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life disappointing . screen poor . perform bad . higher expectations .,1,0,1,1,0,2,-0.8689,negative,negative,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,batteri life good . perform good . price good . i 'm satisfi purchase .,1,0,0,1,1,4,0.8271,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,perform worst . price worst . higher expectations .,0,0,0,1,1,1,-0.8481,negative,negative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P013,batteri life outstanding . camera qualiti excellent . screen excellent . perform outstanding . price outstanding . i 'm satisfi purchase .,1,1,1,1,1,5,0.9657,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,batteri life worst . camera qualiti terrible . price terrible . higher expectations .,1,1,0,0,1,1,-0.8834,negative,negative,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P013,batteri life excellent . camera qualiti excellent . perform outstanding . price excellent . i 'm satisfi purchase .,1,1,0,1,1,5,0.9442,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,camera qualiti satisfactory . perform good . i 'm satisfi purchase .,0,1,0,1,0,4,0.6597,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,camera qualiti average . screen okay . higher expectations .,0,1,1,0,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,screen perfect . perform excellent . price perfect . i 'm satisfi purchase .,0,0,1,1,1,5,0.9022,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P013,camera qualiti quit nice . screen quit nice . perform satisfactory . price satisfactory . i 'm satisfi purchase .,0,1,1,1,1,4,0.8625,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,batteri life okay . perform average . price okay . higher expectations .,1,0,0,1,1,3,0.4215,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life average . camera qualiti average . screen okay . price okay . higher expectations .,1,1,1,0,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,perform terrible . higher expectations .,0,0,0,1,0,1,-0.4767,negative,negative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti quit nice . perform satisfactory . price satisfactory . i 'm satisfi purchase .,0,1,0,1,1,4,0.7783,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,batteri life perfect . camera qualiti perfect . screen perfect . i 'm satisfi purchase .,1,1,1,0,0,5,0.9022,positive,positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P013,batteri life outstanding . i 'm satisfi purchase .,1,0,0,0,0,5,0.6124,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,camera qualiti excellent . price perfect . i 'm satisfi purchase .,0,1,0,0,1,5,0.8126,positive,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P013,camera qualiti mediocre . higher expectations .,0,1,0,0,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life outstanding . camera qualiti perfect . i 'm satisfi purchase .,1,1,0,0,0,5,0.8271,positive,positive,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P013,camera qualiti bad . perform bad . higher expectations .,0,1,0,1,0,2,-0.7906,negative,negative,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti okay . screen mediocre . price average . higher expectations .,0,1,1,0,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life outstanding . screen excellent . price excellent . i 'm satisfi purchase .,1,0,1,0,1,5,0.9081,positive,positive,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,camera qualiti okay . higher expectations .,0,1,0,0,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life perfect . screen excellent . i 'm satisfi purchase .,1,0,1,0,0,5,0.8126,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P013,perform satisfactory . i 'm satisfi purchase .,0,0,0,1,0,4,0.3612,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P013,batteri life mediocre . camera qualiti average . screen okay . perform okay . price mediocre . higher expectations .,1,1,1,1,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life good . i 'm satisfi purchase .,1,0,0,0,0,4,0.4404,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,camera qualiti mediocre . perform average . higher expectations .,0,1,0,1,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life bad . camera qualiti poor . screen poor . perform disappointing . higher expectations .,1,1,1,1,0,2,-0.9169,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,camera qualiti quit nice . screen quit nice . price quit nice . i 'm satisfi purchase .,0,1,1,0,1,4,0.8126,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,batteri life good . camera qualiti satisfactory . screen quit nice . price satisfactory . i 'm satisfi purchase .,1,1,1,0,1,4,0.8658,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P013,batteri life poor . camera qualiti disappointing . perform bad . price poor . higher expectations .,1,1,0,1,1,2,-0.9169,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,batteri life bad . camera qualiti poor . higher expectations .,1,1,0,0,0,2,-0.765,negative,negative,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,batteri life okay . perform okay . price okay . higher expectations .,1,0,0,1,1,3,0.5719,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,camera qualiti excellent . price outstanding . i 'm satisfi purchase .,0,1,0,0,1,5,0.8271,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,batteri life average . camera qualiti okay . higher expectations .,1,1,0,0,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,batteri life poor . camera qualiti poor . screen bad . perform disappointing . price poor . higher expectations .,1,1,1,1,1,2,-0.9432,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,camera qualiti excellent . i 'm satisfi purchase .,0,1,0,0,0,5,0.5719,positive,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P013,batteri life excellent . screen outstanding . price perfect . i 'm satisfi purchase .,1,0,1,0,1,5,0.9081,positive,positive,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P013,batteri life poor . perform poor . price bad . higher expectations .,1,0,0,1,1,2,-0.8658,negative,negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,screen excellent . price outstanding . i 'm satisfi purchase .,0,0,1,0,1,5,0.8271,positive,positive,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,batteri life satisfactory . screen quit nice . price quit nice . i 'm satisfi purchase .,1,0,1,0,1,4,0.7964,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,camera qualiti outstanding . screen excellent . i 'm satisfi purchase .,0,1,1,0,0,5,0.8271,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P013,screen dreadful . price worst . higher expectations .,0,0,1,0,1,1,-0.7906,negative,negative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
P013,batteri life good . screen satisfactory . i 'm satisfi purchase .,1,0,1,0,0,4,0.6597,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,camera qualiti satisfactory . screen quit nice . price quit nice . i 'm satisfi purchase .,0,1,1,0,1,4,0.7964,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P013,camera qualiti poor . higher expectations .,0,1,0,0,0,2,-0.4767,negative,negative,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
P013,camera qualiti good . screen quit nice . i 'm satisfi purchase .,0,1,1,0,0,4,0.6908,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P013,camera qualiti mediocre . screen mediocre . price average . higher expectations .,0,1,1,0,1,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P013,screen good . perform satisfactory . i 'm satisfi purchase .,0,0,1,1,0,4,0.6597,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P013,batteri life poor . camera qualiti disappointing . screen bad . higher expectations .,1,1,1,0,0,2,-0.8689,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P013,perform satisfactory . price good . i 'm satisfi purchase .,0,0,0,1,1,4,0.6597,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
